1; ES111 LED DIFFUSER 4000K 9211 Nowodvorski Lighting;Żarówki;27408,es111-led-diffuser-4000k-9211-nowodvorski-lighting;5903139921190;9211;;Źródło światła:GU10, ES111~~Moc:9W, 700lm~~Barwa:4000K, Beam Angle 120°~~Materiał:tworzywo sztuczne~~Wysokość:5.8 cm~~Średnica:11.1 cm;56;48h;1;1;0;37.9;;;https://nowodvorski.imperiumdesign.pl/9211-1.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-9211.jpg; ES111 LED DIFFUSER 4000K 9211 Nowodvorski Lighting~~ ES111 LED DIFFUSER 4000K 9211 Nowodvorski Lighting
1;HEMISPHERE rust L 6368 Nowodvorski Lighting;Kuchenne;7626,hemisphere-rust-l-6368-nowodvorski-lighting;5903139636896;6368;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:stal~~Wysokość:60-130 cm~~Średnica:50 cm~~Źródło światła:1 x E27 max 100W;2;48h;1;1;0;439.0;;;https://nowodvorski.imperiumdesign.pl/6368[1].jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-6368.jpg;HEMISPHERE rust L 6368 Nowodvorski Lighting~~HEMISPHERE rust L 6368 Nowodvorski Lighting
1;MONSTER HIGH 6566 Nowodvorski Lighting;Dziecięce;31214,monster-high-6566-nowodvorski-lighting;;6566;Lampa sprzedawana jest bez żarówek;Zasilanie:~230V~~Materiał:metal, abażur~~Wysokość:100 cm~~Średnica:30 cm~~Źródło światła:1 x E27 max 60W;10;48h;1;1;1;35.7;83.3;70;https://nowodvorski.imperiumdesign.pl/pol_pl_Monster-High-zwis-6566-Nowodvorski-Lighting-303_1.jpg;MONSTER HIGH 6566 Nowodvorski Lighting
1;LONDON-TELEPHONE 5230 Nowodvorski Lighting;Dziecięce;30166,london-telephone-5230-nowodvorski-lighting;5903139523097;5230;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:sklejka, metal~~Wysokość:29 cm~~Od ściany:15 cm~~Źródło światła:1 x E14 R50 max 40W;51;48h;1;1;1;8.12;59.53;88;https://nowodvorski.imperiumdesign.pl/i-nowodvorski-kinkiet-1-pl-london-telephone-i-5230.jpg;LONDON-TELEPHONE 5230 Nowodvorski Lighting
1;MONSTER HIGH  6565 Nowodvorski Lighting;Dziecięce;7969,monster-high-6565-nowodvorski-lighting;5903139656597;6565;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:abażur~~Wysokość:19 cm~~Szerokość:15 cm~~Źródło światła:1 x E14 max 40W;3;48h;1;1;1;8.3;47.05;85;https://nowodvorski.imperiumdesign.pl/6565.jpg;MONSTER HIGH  6565 Nowodvorski Lighting
1;POCATELLO white 5794 Nowodvorski Lighting;Dziecięce;4035,pocatello-white-5794-nowodvorski-lighting;5903139579490;5794;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:metal~~Wysokość:36 cm~~Szerokość:13 cm~~Źródło światła:1 x E27 max 18W;1;48h;1;1;0;99.0;;;https://nowodvorski.imperiumdesign.pl/POCATELLO_white.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-5794.jpg;POCATELLO white 5794 Nowodvorski Lighting~~POCATELLO white 5794 Nowodvorski Lighting
1;STRAIGHT WALL LED graphite L 9616 Nowodvorski Lighting;Nowoczesne~~Kinkiety;20015,straight-wall-led-graphite-l-9616-nowodvorski-lighting;5903139961691;9616;Lampa sprzedawana z źródłem światła;Zasilanie:230~~Materiał:stal lakierowana~~Wysokość:7 cm~~Szerokość:122.5 cm~~Źródło światła:LED TUBE T8 22W, 2000-2100lm 3000K   IP20;50;48h;1;1;0;253.0;;;https://nowodvorski.imperiumdesign.pl/STRAIGHT_WALL_LED_graphite_L_9616.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-9616.jpg;STRAIGHT WALL LED graphite L 9616 Nowodvorski Lighting~~STRAIGHT WALL LED graphite L 9616 Nowodvorski Lighting
1;BIT graphite M 9485 Nowodvorski Lighting;Nowoczesne~~Oświetlenie punktowe;19703,bit-graphite-m-9485-nowodvorski-lighting;5903139948593;9485;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:stal~~Wysokość:18 cm~~Średnica:11.7 cm~~Źródło światła:1 x GU 10, ES111 max 75W;14;48h;1;1;0;95.0;;;https://nowodvorski.imperiumdesign.pl/6875_BIT_GRAPHITE_M[1].jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-9485.jpg;BIT graphite M 9485 Nowodvorski Lighting~~BIT graphite M 9485 Nowodvorski Lighting
1;ROD black IX  9734 Nowodvorski Lighting;Nowoczesne~~Żyrandole;19070,rod-black-ix-9734-nowodvorski-lighting;5903139973496;9734;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:stal~~Wysokość:150 cm~~Szerokość:70 cm~~Źródło światła:9 x E27 max 60W;87;7 dni ;1;1;0;479.0;;;https://nowodvorski.imperiumdesign.pl/9734.jpg;ROD black IX  9734 Nowodvorski Lighting
1;WORKSHOP VI 9631 Nowodvorski Lighting;Nowoczesne~~Żyrandole;18671,workshop-vi-9631-nowodvorski-lighting;5903139963190;9631;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:stal~~Wysokość:max 300 cm~~Źródło światła:6 x E27 max 60W;13;7 dni ;1;1;0;879.0;;;https://nowodvorski.imperiumdesign.pl/workshop_9631.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-9631.jpg;WORKSHOP VI 9631 Nowodvorski Lighting~~WORKSHOP VI 9631 Nowodvorski Lighting
1;AWINION I 9718 Nowodvorski Lighting;Nowoczesne~~Plafony sufitowe;19702,awinion-i-9718-nowodvorski-lighting;5903139971898;9718;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:abażur, sklejka~~Wysokość:28 cm~~Średnica:18 cm~~Źródło światła:1 x E27 max 40W;67;7 dni ;1;1;0;199.0;;;https://nowodvorski.imperiumdesign.pl/AWINION_I_9718.jpg~~https://nowodvorski.imperiumdesign.pl/9718_AWINION.jpg~~https://nowodvorski.imperiumdesign.pl/img_2D_0005-9.jpg~~https://nowodvorski.imperiumdesign.pl/img_2D_0004-12.jpg~~https://nowodvorski.imperiumdesign.pl/img_2D_0003-13.jpg~~https://nowodvorski.imperiumdesign.pl/img_2D_0002-15.jpg~~https://nowodvorski.imperiumdesign.pl/img_2D_0001-14.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-9718.jpg;AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting~~AWINION I 9718 Nowodvorski Lighting
1;MANUFACTURE V 9738 Nowodvorski Lighting;Nowoczesne~~Plafony sufitowe;18442,manufacture-v-9738-nowodvorski-lighting;5903139973892;9738;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:stal~~Wysokość:72 cm~~Szerokość:80 cm~~Źródło światła:5 x E27 max 60W;4;48h;1;1;0;599.0;;;https://nowodvorski.imperiumdesign.pl/MANUFACTURE_Lampy_Nowodvorski_Lighting.jpg~~https://nowodvorski.imperiumdesign.pl/9738.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-9738.jpg;MANUFACTURE V 9738 Nowodvorski Lighting~~MANUFACTURE V 9738 Nowodvorski Lighting~~MANUFACTURE V 9738 Nowodvorski Lighting
1;HAWK grey 2  6541 Nowodvorski Lighting;Nowoczesne~~Plafony sufitowe;7859,hawk-grey-2-6541-nowodvorski-lighting;5903139654197;6541;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:stal, abażur, szkło~~Wysokość:70 cm~~Szerokość:156 cm~~Średnica:41.5 cm~~Źródło światła:6 x E27 max 60W;12;7 dni ;1;1;0;759.0;;;https://nowodvorski.imperiumdesign.pl/6541.jpg~~https://nowodvorski.imperiumdesign.pl/Nowodvorski-Lighting-outline-with-dimensions-6541.jpg;HAWK grey 2  6541 Nowodvorski Lighting~~HAWK grey 2  6541 Nowodvorski Lighting
1;PAN LED S 8173 Nowodvorski Lighting;Nowoczesne~~Plafony sufitowe;36309,pan-led-s-8173-nowodvorski-lighting;5903139817394;8173;;Zasilanie:230~~Materiał:stal, szkło~~Wysokość:8.5 cm~~Średnica:30 cm~~Źródło światła:1 x 12W LED , 530lm, 4000K beam angle 120° IP44 ;3;48h;1;1;0;579.0;;;https://nowodvorski.imperiumdesign.pl/8173-2.jpg~~https://nowodvorski.imperiumdesign.pl/8173-1-2.jpg;PAN LED S 8173 Nowodvorski Lighting~~PAN LED S 8173 Nowodvorski Lighting
1;LATH LED 8175 Nowodvorski Lighting;Łazienkowe;36310,lath-led-8175-nowodvorski-lighting;5903139817592;8175;;Zasilanie:230~~Materiał:stal chromowana,PC~~Wysokość:5 cm~~Szerokość:90 cm~~Od ściany:11.5 cm~~Źródło światła:1 x 16W LED , 4430lm, 4000K beam angle 120° IP44 ;3;48h;1;1;0;759.0;;;https://nowodvorski.imperiumdesign.pl/8175-1.jpg;LATH LED 8175 Nowodvorski Lighting
1;CAMELEON MOUNTING C white 7318 Nowodvorski Lighting;Cameleon;37105,cameleon-mounting-c-white-7318-nowodvorski-lighting;5903139731898;7318;;Materiał:stal lakierowana~~Wysokość:1.7 cm~~Średnica:1.6 cm;2;48h;1;1;0;53.0;;;https://nowodvorski.imperiumdesign.pl/7318.jpg;CAMELEON MOUNTING C white 7318 Nowodvorski Lighting
1;SINUS black 8144 Nowodvorski Lighting;Ogrodowe;36778,sinus-black-8144-nowodvorski-lighting;5903139814492;8144;Lampa sprzedawana jest bez żarówek;Zasilanie:230~~Materiał:aluminium, szkło~~Wysokość:14 cm~~Szerokość:11 cm~~Od ściany:8 cm~~Źródło światła:1 x GU10 max 35W;1;48h;1;1;0;89.0;;;https://nowodvorski.imperiumdesign.pl/8144.jpg;SINUS black 8144 Nowodvorski Lighting
1;SIDEWALK SQUARE LED black 8148 Nowodvorski Lighting;Ogrodowe;36777,sidewalk-square-led-black-8148-nowodvorski-lighting;5903139814898;8148;;Zasilanie:230~~Materiał:aluminium, PC~~Szerokość:10 cm~~Od ściany:2.6 cm~~Źródło światła:LED 1.6W, 61lm, 3000K IP54;;;1;1;0;99.0;;;https://nowodvorski.imperiumdesign.pl/8148.jpg~~https://nowodvorski.imperiumdesign.pl/8148-1.jpg~~https://nowodvorski.imperiumdesign.pl/8148-1-1.jpg~~https://nowodvorski.imperiumdesign.pl/8148-1-3.jpg~~https://nowodvorski.imperiumdesign.pl/8148-1-2.jpg;SIDEWALK SQUARE LED black 8148 Nowodvorski Lighting~~SIDEWALK SQUARE LED black 8148 Nowodvorski Lighting~~SIDEWALK SQUARE LED black 8148 Nowodvorski Lighting~~SIDEWALK SQUARE LED black 8148 Nowodvorski Lighting~~SIDEWALK SQUARE LED black 8148 Nowodvorski Lighting
1;SIDEWALK ROUND LED black 8147 Nowodvorski Lighting;Ogrodowe;36776,sidewalk-round-led-black-8147-nowodvorski-lighting;5903139814799;8147;;Zasilanie:230~~Materiał:aluminium, PC~~Szerokość:11 cm~~Od ściany:2.6 cm~~Źródło światła:LED 1.6W, 61lm, 3000K IP54;;;1;1;0;99.0;;;https://nowodvorski.imperiumdesign.pl/8147.jpg~~https://nowodvorski.imperiumdesign.pl/8147-1.jpg~~https://nowodvorski.imperiumdesign.pl/8147-1-3.jpg~~https://nowodvorski.imperiumdesign.pl/8147-1-2.jpg;SIDEWALK ROUND LED black 8147 Nowodvorski Lighting~~SIDEWALK ROUND LED black 8147 Nowodvorski Lighting~~SIDEWALK ROUND LED black 8147 Nowodvorski Lighting~~SIDEWALK ROUND LED black 8147 Nowodvorski Lighting
1;STRUCTURE LED black 8146 Nowodvorski Lighting;Ogrodowe;36775,structure-led-black-8146-nowodvorski-lighting;5903139814690;8146;;Zasilanie:230~~Materiał:aluminium, PC~~Wysokość:25 cm~~Szerokość:10 cm~~Źródło światła:LED 13W, 820lm, 3000K IP54;9;48h;1;1;0;299.0;;;https://nowodvorski.imperiumdesign.pl/8146.jpg~~https://nowodvorski.imperiumdesign.pl/8146-1.jpg;STRUCTURE LED black 8146 Nowodvorski Lighting~~STRUCTURE LED black 8146 Nowodvorski Lighting
1;STRUCTURE LED black 8145 Nowodvorski Lighting;Ogrodowe;36774,structure-led-black-8145-nowodvorski-lighting;5903139814591;8145;;Zasilanie:230~~Materiał:aluminium, PC~~Wysokość:50 cm~~Szerokość:11 cm~~Źródło światła:LED 13W, 820lm, 3000K IP54;;;1;1;0;339.0;;;https://nowodvorski.imperiumdesign.pl/8145.jpg~~https://nowodvorski.imperiumdesign.pl/8145-1.jpg;STRUCTURE LED black 8145 Nowodvorski Lighting~~STRUCTURE LED black 8145 Nowodvorski Lighting
